Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
7,5,2019,540,Agriculture,Government Organization and Employees,1955720,1158019,0.0002761131450309,0.0004663135924367,Society,Government Structure
7,16,2019,253,Agriculture,Conservation,1955720,2273459,0.0001293641216534,0.0001112841709483,Society,Society
20,5,2019,392,Education,Government Organization and Employees,1460854,1158019,0.0002683361923915,0.0003385091263614,Society,Government Structure
20,42,2019,386,Education,The Public Health and Welfare,1460854,7658966,0.0002642290057733,5.039844804115856e-05,Society,Society
21,42,2019,443,Food and Drugs,The Public Health and Welfare,853546,7658966,0.0005190112776581,5.784070591252135e-05,Society,Society
25,5,2019,325,Indians,Government Organization and Employees,621789,1158019,0.0005226853482451,0.0002806516991517,Society,Government Structure
25,42,2019,268,Indians,The Public Health and Welfare,621789,7658966,0.0004310143794759,3.49916685881619e-05,Society,Society
45,49,2019,393,Railroads,Transportation,276898,1412951,0.0014192951917312,0.0002781412802,Economy,Economy
44,5,2019,165,Public Printing and Documents,Government Organization and Employees,168198,1158019,0.0009809866942532,0.0001424847088001,Government Structure,Government Structure
44,40,2019,85,Public Printing and Documents,"Public Buildings, Property, and Works",168198,223250,0.000505356781888,0.0003807390817469,Government Structure,Economy
46,6,2019,100,Shipping,Domestic security,460687,334304,0.0002170671193239,0.0002991289365368,Economy,National Defense
16,5,2019,732,Conservation,Government Organization and Employees,2273459,1158019,0.0003219763364987,0.0006321139808586,Society,Government Structure
16,7,2019,342,Conservation,Agriculture,2273459,1955720,0.0001504315670526,0.0001748716585196,Society,Society
16,43,2019,382,Conservation,Public Lands,2273459,583927,0.0001680259023804,0.0006541913629614,Society,Economy
43,16,2019,205,Public Lands,Conservation,583927,2273459,0.0003510712811704,9.017096855496404e-05,Economy,Society
43,48,2019,130,Public Lands,Territories and Insular Possessions,583927,363434,0.000222630568547,0.0003576990595266,Economy,National Defense
1,44,2020,13,General Provisions,Public Printing and Documents,16402,170362,0.000792586269967,7.630809687606391e-05,Government Structure,Government Structure
44,5,2020,165,Public Printing and Documents,Government Organization and Employees,170362,1183834,0.0009685258449654,0.0001393776492312,Government Structure,Government Structure
44,40,2020,85,Public Printing and Documents,"Public Buildings, Property, and Works",170362,233436,0.0004989375564973,0.0003641254990661,Government Structure,Economy
2,5,2020,483,The Congress,Government Organization and Employees,580771,1183834,0.0008316530956263,0.0004079963913859,Government Structure,Government Structure
2,40,2020,388,The Congress,"Public Buildings, Property, and Works",580771,233436,0.0006680774349958,0.0016621258075018,Government Structure,Economy
5,39,2020,76,Government Organization and Employees,Postal Service,1183834,120072,6.419818994892865e-05,0.0006329535611966,Government Structure,Economy
40,5,2020,115,"Public Buildings, Property, and Works",Government Organization and Employees,233436,1183834,0.0004926403810894,9.714199794903676e-05,Economy,Government Structure
3,5,2020,110,The President,Government Organization and Employees,68319,1183834,0.0016100938245583,9.291843282081778e-05,Government Structure,Government Structure
39,5,2020,103,Postal Service,Government Organization and Employees,120072,1183834,0.000857818642148,8.70054416413112e-05,Economy,Government Structure
8,18,2020,160,Aliens and National and Citizenship,Crimes and Criminal Procedure,586962,875997,0.0002725900484188,0.0001826490273368,Society,Society
18,28,2020,352,Crimes and Criminal Procedure,Judiciary and Judicial Procedure,875997,624510,0.000401827860141,0.0005636418952458,Society,Society
18,39,2020,87,Crimes and Criminal Procedure,Postal Service,875997,120072,9.931540861441306e-05,0.0007245652608434,Society,Economy
10,5,2020,684,Armed Forces,Government Organization and Employees,3419307,1183834,0.0002000405345293,0.0005777837095403,National Defense,Government Structure
10,32,2020,139,Armed Forces,National Guard,3419307,53539,4.0651512133891455e-05,0.0025962382562244,National Defense,National Defense
10,37,2020,419,Armed Forces,Pay and Allowances of the Uniformed Services,3419307,273360,0.0001225394502453,0.0015327772900204,National Defense,National Defense
10,38,2020,280,Armed Forces,Veterans Benefits,3419307,1207833,8.188793811143604e-05,0.0002318201274513,National Defense,National Defense
10,41,2020,379,Armed Forces,Public Contracts,3419307,154727,0.0001108411733722,0.0024494755278652,National Defense,Economy
32,10,2020,82,National Guard,Armed Forces,53539,3419307,0.0015315937914417,2.398146758977769e-05,National Defense,National Defense
37,10,2020,463,Pay and Allowances of the Uniformed Services,Armed Forces,273360,3419307,0.001693737196371,0.0001354075548056,National Defense,National Defense
38,5,2020,363,Veterans Benefits,Government Organization and Employees,1207833,1183834,0.0003005382366602,0.0003066308283086,National Defense,Government Structure
38,10,2020,428,Veterans Benefits,Armed Forces,1207833,3419307,0.0003543536233899,0.0001251715625417,National Defense,National Defense
41,5,2020,85,Public Contracts,Government Organization and Employees,154727,1183834,0.0005493546698378,7.180060717972284e-05,Economy,Government Structure
11,28,2020,148,Bankruptcy,Judiciary and Judicial Procedure,353065,624510,0.0004191862688173,0.0002369857968647,Economy,Society
28,5,2020,466,Judiciary and Judicial Procedure,Government Organization and Employees,624510,1183834,0.000746185009047,0.00039363626995,Society,Government Structure
28,11,2020,339,Judiciary and Judicial Procedure,Bankruptcy,624510,353065,0.0005428255752509,0.000960163142764,Society,Economy
28,19,2020,134,Judiciary and Judicial Procedure,Customs Duties,624510,1094400,0.0002145682214856,0.0001224415204678,Society,Economy
12,1,2020,86,Banks and Banking,General Provisions,1820619,16402,4.723668159016246e-05,0.0052432630167052,Economy,Government Structure
12,15,2020,513,Banks and Banking,Commerce and Trade,1820619,2188478,0.0002817722983227,0.0002344094845824,Economy,Economy
12,42,2020,635,Banks and Banking,The Public Health and Welfare,1820619,7850310,0.000348782474532,8.08885254212891e-05,Economy,Society
15,5,2020,893,Commerce and Trade,Government Organization and Employees,2188478,1183834,0.0004080461398286,0.0007543287318999,Economy,Government Structure
15,12,2020,647,Commerce and Trade,Banks and Banking,2188478,1820619,0.000295639252485,0.000355373639405,Economy,Economy
15,13,2020,33,Commerce and Trade,Census,2188478,39613,1.5078972692437392e-05,0.0008330598540883,Economy,Government Structure
15,17,2020,92,Commerce and Trade,Copyrights,2188478,245712,4.20383481122497e-05,0.0003744220876473,Economy,Society
15,35,2020,70,Commerce and Trade,Patents,2188478,141118,3.1985699650624775e-05,0.0004960387760597,Economy,Economy
42,1,2020,134,The Public Health and Welfare,General Provisions,7850310,16402,1.7069389616461007e-05,0.0081697353981221,Society,Government Structure
42,2,2020,400,The Public Health and Welfare,The Congress,7850310,580771,5.0953401840182106e-05,0.0006887396237071,Society,Government Structure
42,5,2020,1771,The Public Health and Welfare,Government Organization and Employees,7850310,1183834,0.0002255961866474,0.0014959867684151,Society,Government Structure
42,12,2020,507,The Public Health and Welfare,Banks and Banking,7850310,1820619,6.458343683243083e-05,0.0002784767158861,Society,Economy
42,26,2020,923,The Public Health and Welfare,Internal Revenue Code,7850310,3851189,0.0001175749747462,0.0002396662433342,Society,Economy
42,31,2020,589,The Public Health and Welfare,Money and Finance,7850310,536033,7.502888420966816e-05,0.0010988129462178,Society,Economy
42,34,2020,756,The Public Health and Welfare,Crime control and law enforcement,7850310,501070,9.630192947794418e-05,0.0015087712295687,Society,Society
42,40,2020,389,The Public Health and Welfare,"Public Buildings, Property, and Works",7850310,233436,4.95521832895771e-05,0.0016664096369026,Society,Economy
42,7,2020,350,The Public Health and Welfare,Agriculture,7850310,1967161,4.458422661015935e-05,0.0001779213801005,Society,Society
42,15,2020,491,The Public Health and Welfare,Commerce and Trade,7850310,2188478,6.254530075882353e-05,0.0002243568361208,Society,Economy
42,16,2020,234,The Public Health and Welfare,Conservation,7850310,2302458,2.980774007650653e-05,0.0001016305183417,Society,Society
42,20,2020,821,The Public Health and Welfare,Education,7850310,1520588,0.0001045818572769,0.0005399227141079,Society,Society
42,21,2020,322,The Public Health and Welfare,Food and Drugs,7850310,880308,4.10174884813466e-05,0.0003657810675354,Society,Society
42,25,2020,323,The Public Health and Welfare,Indians,7850310,647281,4.114487198594705e-05,0.0004990104761301,Society,Society
42,29,2020,619,The Public Health and Welfare,Labor,7850310,848381,7.885038934768181e-05,0.0007296250151759,Society,Society
42,33,2020,223,The Public Health and Welfare,Navigation and Navigable Waters,7850310,849572,2.8406521525901524e-05,0.0002624851101495,Society,Economy
42,45,2020,230,The Public Health and Welfare,Railroads,7850310,279103,2.9298206058104712e-05,0.0008240685338387,Society,Economy
13,42,2020,48,Census,The Public Health and Welfare,39613,7850310,0.0012117234241284,6.114408220821853e-06,Government Structure,Society
14,10,2020,201,Coast Guard,Armed Forces,186101,3419307,0.0010800586778147,5.8783841287138006e-05,National Defense,National Defense
17,47,2020,55,Copyrights,Telecommunications,245712,406447,0.0002238392915282,0.0001353189960806,Society,Economy
47,5,2020,102,Telecommunications,Government Organization and Employees,406447,1183834,0.000250955229095,8.61607286156674e-05,Economy,Government Structure
47,17,2020,91,Telecommunications,Copyrights,406447,245712,0.0002238914298789,0.0003703522823468,Economy,Society
22,3,2020,122,Foreign Relations and Intercourse,The President,1903399,68319,6.409586219179478e-05,0.001785740423601,National Defense,Government Structure
22,5,2020,1056,Foreign Relations and Intercourse,Government Organization and Employees,1903399,1183834,0.0005547969711027,0.0008920169550798,National Defense,Government Structure
22,8,2020,181,Foreign Relations and Intercourse,Aliens and National and Citizenship,1903399,586962,9.509304144848244e-05,0.0003083674922737,National Defense,Society
22,50,2020,492,Foreign Relations and Intercourse,War and National Defense,1903399,983623,0.0002584849524455,0.0005001916384631,National Defense,National Defense
50,5,2020,598,War and National Defense,Government Organization and Employees,983623,1183834,0.0006079565036604,0.0005051383893349,National Defense,Government Structure
50,10,2020,569,War and National Defense,Armed Forces,983623,3419307,0.0005784736631819,0.0001664079885193,National Defense,National Defense
23,49,2020,275,Highways,Transportation,368024,1444731,0.0007472338760515,0.0001903468534972,Economy,Economy
49,5,2020,464,Transportation,Government Organization and Employees,1444731,1183834,0.0003211670546281,0.0003919468438987,Economy,Government Structure
49,14,2020,196,Transportation,Coast Guard,1444731,186101,0.0001356653937653,0.0010531915465258,Economy,National Defense
49,23,2020,347,Transportation,Highways,1444731,368024,0.0002401831205947,0.0009428732908723,Economy,Economy
26,11,2020,206,Internal Revenue Code,Bankruptcy,3851189,353065,5.348997413526056e-05,0.0005834619687592,Economy,Economy
26,29,2020,391,Internal Revenue Code,Labor,3851189,848381,0.0001015270868295,0.0004608778367266,Economy,Society
26,42,2020,754,Internal Revenue Code,The Public Health and Welfare,3851189,7850310,0.0001957836917377,9.604716246874328e-05,Economy,Society
29,5,2020,340,Labor,Government Organization and Employees,848381,1183834,0.000400763336284,0.0002872024287188,Society,Government Structure
29,26,2020,852,Labor,Internal Revenue Code,848381,3851189,0.0010042657721,0.0002212303784623,Society,Economy
29,42,2020,336,Labor,The Public Health and Welfare,848381,7850310,0.0003960484735042,4.280085754575297e-05,Society,Society
19,6,2020,532,Customs Duties,Domestic security,1094400,360323,0.0004861111111111,0.0014764530712721,Economy,National Defense
31,5,2020,273,Money and Finance,Government Organization and Employees,536033,1183834,0.0005092970022368,0.0002306066560007,Economy,Government Structure
34,42,2020,898,Crime control and law enforcement,The Public Health and Welfare,501070,7850310,0.0017921647673977,0.0001143903871312,Society,Society
36,5,2020,75,Patriotic Societies and Observances,Government Organization and Employees,257271,1183834,0.0002915213918397,6.335347692328486e-05,Government Structure,Government Structure
7,5,2020,541,Agriculture,Government Organization and Employees,1967161,1183834,0.0002750156189554,0.0004569897468732,Society,Government Structure
7,16,2020,259,Agriculture,Conservation,1967161,2302458,0.0001316618212744,0.0001124884797029,Society,Society
16,5,2020,734,Conservation,Government Organization and Employees,2302458,1183834,0.0003187897455675,0.0006200193608225,Society,Government Structure
16,7,2020,343,Conservation,Agriculture,2302458,1967161,0.0001489712298769,0.0001743629524985,Society,Society
16,43,2020,384,Conservation,Public Lands,2302458,597636,0.0001667782865094,0.0006425315744031,Society,Economy
20,5,2020,401,Education,Government Organization and Employees,1520588,1183834,0.0002637137738822,0.0003387299232831,Society,Government Structure
20,42,2020,400,Education,The Public Health and Welfare,1520588,7850310,0.0002630561335483,5.0953401840182106e-05,Society,Society
21,42,2020,449,Food and Drugs,The Public Health and Welfare,880308,7850310,0.0005100487556627,5.719519356560441e-05,Society,Society
25,5,2020,328,Indians,Government Organization and Employees,647281,1183834,0.0005067350965036,0.0002770658724111,Society,Government Structure
25,42,2020,277,Indians,The Public Health and Welfare,647281,7850310,0.0004279439686936,3.5285230774326107e-05,Society,Society
45,49,2020,393,Railroads,Transportation,279103,1444731,0.0014080823208636,0.000272022957907,Economy,Economy
46,6,2020,102,Shipping,Domestic security,488405,360323,0.0002088430708121,0.0002830793482514,Economy,National Defense
43,16,2020,220,Public Lands,Conservation,597636,2302458,0.0003681170478351,9.555005997937857e-05,Economy,Society
43,48,2020,130,Public Lands,Territories and Insular Possessions,597636,363446,0.0002175237100843,0.0003576872492749,Economy,National Defense
1,44,2021,13,General Provisions,Public Printing and Documents,16504,180042,0.0007876878332525,7.220537430155186e-05,Government Structure,Government Structure
44,5,2021,165,Public Printing and Documents,Government Organization and Employees,180042,1164895,0.0009164528276735,0.000141643667455,Government Structure,Government Structure
44,40,2021,85,Public Printing and Documents,"Public Buildings, Property, and Works",180042,232403,0.0004721120627409,0.0003657439878142,Government Structure,Economy
2,5,2021,484,The Congress,Government Organization and Employees,583186,1164895,0.0008299239007795,0.0004154880912013,Government Structure,Government Structure
2,40,2021,389,The Congress,"Public Buildings, Property, and Works",583186,232403,0.0006670256144694,0.0016738166030558,Government Structure,Economy
5,39,2021,76,Government Organization and Employees,Postal Service,1164895,120056,6.524193167624549e-05,0.0006330379156393,Government Structure,Economy
40,5,2021,113,"Public Buildings, Property, and Works",Government Organization and Employees,232403,1164895,0.0004862243602707,9.700445104494396e-05,Economy,Government Structure
3,5,2021,110,The President,Government Organization and Employees,68279,1164895,0.0016110370684983,9.442911163667113e-05,Government Structure,Government Structure
39,5,2021,103,Postal Service,Government Organization and Employees,120056,1164895,0.0008579329646165,8.841998635070114e-05,Economy,Government Structure
8,18,2021,160,Aliens and National and Citizenship,Crimes and Criminal Procedure,572250,876876,0.0002795980777632,0.0001824659358905,Society,Society
18,28,2021,352,Crimes and Criminal Procedure,Judiciary and Judicial Procedure,876876,628014,0.0004014250589593,0.0005604970589827,Society,Society
18,39,2021,87,Crimes and Criminal Procedure,Postal Service,876876,120056,9.921585264051018e-05,0.0007246618244819,Society,Economy
10,5,2021,664,Armed Forces,Government Organization and Employees,3311871,1164895,0.0002004909007627,0.0005700084556977,National Defense,Government Structure
10,32,2021,139,Armed Forces,National Guard,3311871,54444,4.197023374400754e-05,0.002553082065976,National Defense,National Defense
10,37,2021,431,Armed Forces,Pay and Allowances of the Uniformed Services,3311871,234348,0.0001301379190191,0.0018391452028607,National Defense,National Defense
10,38,2021,280,Armed Forces,Veterans Benefits,3311871,1215779,8.454435574332454e-05,0.0002303050143159,National Defense,National Defense
32,10,2021,83,National Guard,Armed Forces,54444,3311871,0.0015245022408346,2.506136259534264e-05,National Defense,National Defense
37,10,2021,407,Pay and Allowances of the Uniformed Services,Armed Forces,234348,3311871,0.0017367334050215,0.0001228912599554,National Defense,National Defense
38,5,2021,363,Veterans Benefits,Government Organization and Employees,1215779,1164895,0.0002985740007024,0.000311616068401,National Defense,Government Structure
38,10,2021,431,Veterans Benefits,Armed Forces,1215779,3311871,0.0003545052184648,0.0001301379190191,National Defense,National Defense
11,28,2021,148,Bankruptcy,Judiciary and Judicial Procedure,352013,628014,0.0004204390178771,0.0002356635361632,Economy,Society
28,5,2021,466,Judiciary and Judicial Procedure,Government Organization and Employees,628014,1164895,0.000742021674676,0.0004000360547517,Society,Government Structure
28,11,2021,339,Judiciary and Judicial Procedure,Bankruptcy,628014,352013,0.0005397968835089,0.0009630326152727,Society,Economy
28,19,2021,134,Judiciary and Judicial Procedure,Customs Duties,628014,1099327,0.0002133710394991,0.0001218927580237,Society,Economy
12,1,2021,86,Banks and Banking,General Provisions,1821875,16504,4.72041166380789e-05,0.0052108579738245,Economy,Government Structure
12,15,2021,514,Banks and Banking,Commerce and Trade,1821875,2236518,0.000282126929674,0.0002298215350826,Economy,Economy
12,42,2021,635,Banks and Banking,The Public Health and Welfare,1821875,8021457,0.0003485420240137,7.916267580814808e-05,Economy,Society
15,5,2021,900,Commerce and Trade,Government Organization and Employees,2236518,1164895,0.0004024112481992,0.0007726018224818,Economy,Government Structure
15,12,2021,649,Commerce and Trade,Banks and Banking,2236518,1821875,0.0002901832223125,0.0003562264150943,Economy,Economy
15,13,2021,35,Commerce and Trade,Census,2236518,37239,1.5649326318858154e-05,0.0009398748623754,Economy,Government Structure
15,17,2021,92,Commerce and Trade,Copyrights,2236518,245727,4.113537203814144e-05,0.0003743992316676,Economy,Society
15,35,2021,70,Commerce and Trade,Patents,2236518,141112,3.129865263771631e-05,0.0004960598673394,Economy,Economy
42,1,2021,134,The Public Health and Welfare,General Provisions,8021457,16504,1.6705194579987153e-05,0.00811924381968,Society,Government Structure
42,2,2021,405,The Public Health and Welfare,The Congress,8021457,583186,5.048958063354326e-05,0.0006944611153216,Society,Government Structure
42,5,2021,1795,The Public Health and Welfare,Government Organization and Employees,8021457,1164895,0.0002237748079931,0.0015409114126165,Society,Government Structure
42,12,2021,507,The Public Health and Welfare,Banks and Banking,8021457,1821875,6.320547501532452e-05,0.0002782847341337,Society,Economy
42,26,2021,926,The Public Health and Welfare,Internal Revenue Code,8021457,3900201,0.0001154403744855,0.0002374236609856,Society,Economy
42,31,2021,594,The Public Health and Welfare,Money and Finance,8021457,542954,7.405138492919678e-05,0.0010940153309488,Society,Economy
42,34,2021,756,The Public Health and Welfare,Crime control and law enforcement,8021457,508533,9.424721718261408e-05,0.0014866291863064,Society,Society
42,40,2021,401,The Public Health and Welfare,"Public Buildings, Property, and Works",8021457,232403,4.999091810876752e-05,0.0017254510483943,Society,Economy
42,7,2021,353,The Public Health and Welfare,Agriculture,8021457,1980205,4.400696781145869e-05,0.000178264371618,Society,Society
42,15,2021,496,The Public Health and Welfare,Commerce and Trade,8021457,2236518,6.183415307219125e-05,0.0002217733101186,Society,Economy
42,16,2021,254,The Public Health and Welfare,Conservation,8021457,2333172,3.166507032325923e-05,0.0001088646700714,Society,Society
42,20,2021,809,The Public Health and Welfare,Education,8021457,1538540,0.0001008544956358,0.0005258231830176,Society,Society
42,21,2021,323,The Public Health and Welfare,Food and Drugs,8021457,883257,4.026699887564067e-05,0.0003656919786653,Society,Society
42,25,2021,341,The Public Health and Welfare,Indians,8021457,650580,4.251098023713149e-05,0.0005241476836053,Society,Society
42,29,2021,621,The Public Health and Welfare,Labor,8021457,850616,7.7417356971433e-05,0.0007300591571284,Society,Society
42,33,2021,225,The Public Health and Welfare,Navigation and Navigable Waters,8021457,854869,2.804976701863514e-05,0.0002631982210139,Society,Economy
42,45,2021,229,The Public Health and Welfare,Railroads,8021457,272090,2.854842954341088e-05,0.0008416332831048,Society,Economy
13,42,2021,48,Census,The Public Health and Welfare,37239,8021457,0.0012889712398292,5.98395029730883e-06,Government Structure,Society
14,10,2021,203,Coast Guard,Armed Forces,186446,3311871,0.0010887871018954,6.12946579139103e-05,National Defense,National Defense
17,47,2021,55,Copyrights,Telecommunications,245727,432796,0.0002238256276274,0.0001270806569376,Society,Economy
47,5,2021,106,Telecommunications,Government Organization and Employees,432796,1164895,0.0002449190842798,9.0995325758974e-05,Economy,Government Structure
47,17,2021,91,Telecommunications,Copyrights,432796,245727,0.0002102607232968,0.0003703296748017,Economy,Society
22,3,2021,125,Foreign Relations and Intercourse,The President,1930224,68279,6.475932327025258e-05,0.0018307239414754,National Defense,Government Structure
22,5,2021,1069,Foreign Relations and Intercourse,Government Organization and Employees,1930224,1164895,0.0005538217326072,0.0009176792758145,National Defense,Government Structure
22,8,2021,181,Foreign Relations and Intercourse,Aliens and National and Citizenship,1930224,572250,9.377150009532573e-05,0.0003162953254696,National Defense,Society
22,50,2021,497,Foreign Relations and Intercourse,War and National Defense,1930224,1002301,0.0002574830693225,0.0004958590283757,National Defense,National Defense
50,5,2021,599,War and National Defense,Government Organization and Employees,1002301,1164895,0.0005976248651852,0.0005142094351851,National Defense,Government Structure
50,10,2021,575,War and National Defense,Armed Forces,1002301,3311871,0.0005736799624065,0.0001736178734014,National Defense,National Defense
23,49,2021,312,Highways,Transportation,461278,1527632,0.000676381704742,0.0002042376698052,Economy,Economy
49,5,2021,465,Transportation,Government Organization and Employees,1527632,1164895,0.0003043926809598,0.0003991776082822,Economy,Government Structure
49,14,2021,197,Transportation,Coast Guard,1527632,186446,0.0001289577594603,0.001056606202332,Economy,National Defense
49,23,2021,371,Transportation,Highways,1527632,461278,0.0002428595368518,0.0008042872194208,Economy,Economy
26,11,2021,206,Internal Revenue Code,Bankruptcy,3900201,352013,5.281779067283968e-05,0.0005852056600182,Economy,Economy
26,29,2021,410,Internal Revenue Code,Labor,3900201,850616,0.0001051227872614,0.0004820036303102,Economy,Society
26,42,2021,758,Internal Revenue Code,The Public Health and Welfare,3900201,8021457,0.0001943489579126,9.449654844500196e-05,Economy,Society
29,5,2021,340,Labor,Government Organization and Employees,850616,1164895,0.0003997103275743,0.0002918717996042,Society,Government Structure
29,26,2021,862,Labor,Internal Revenue Code,850616,3900201,0.001013383242262,0.0002210142502912,Society,Economy
29,42,2021,337,Labor,The Public Health and Welfare,850616,8021457,0.0003961834717428,4.201231771235575e-05,Society,Society
19,6,2021,532,Customs Duties,Domestic security,1099327,378891,0.0004839324423033,0.0014040977484289,Economy,National Defense
31,5,2021,278,Money and Finance,Government Organization and Employees,542954,1164895,0.0005120139090972,0.0002386481184999,Economy,Government Structure
34,42,2021,902,Crime control and law enforcement,The Public Health and Welfare,508533,8021457,0.0017737295318101,0.0001124483993369,Society,Society
36,5,2021,75,Patriotic Societies and Observances,Government Organization and Employees,257149,1164895,0.0002916596992405,6.438348520682121e-05,Government Structure,Government Structure
41,5,2021,85,Public Contracts,Government Organization and Employees,172026,1164895,0.0004941113552602,7.296794990106404e-05,Economy,Government Structure
7,5,2021,541,Agriculture,Government Organization and Employees,1980205,1164895,0.0002732040369557,0.0004644195399585,Society,Government Structure
7,16,2021,259,Agriculture,Conservation,1980205,2333172,0.0001307945389492,0.0001110076753878,Society,Society
16,5,2021,753,Conservation,Government Organization and Employees,2333172,1164895,0.0003227366006449,0.0006464101914764,Society,Government Structure
16,7,2021,344,Conservation,Agriculture,2333172,1980205,0.000147438765766,0.0001737193876391,Society,Society
16,43,2021,386,Conservation,Public Lands,2333172,604599,0.0001654400104235,0.0006384396930858,Society,Economy
20,5,2021,405,Education,Government Organization and Employees,1538540,1164895,0.0002632365749346,0.0003476708201168,Society,Government Structure
20,42,2021,400,Education,The Public Health and Welfare,1538540,8021457,0.0002599867406762,4.986625247757359e-05,Society,Society
21,42,2021,453,Food and Drugs,The Public Health and Welfare,883257,8021457,0.0005128745087783,5.647353093085209e-05,Society,Society
25,5,2021,328,Indians,Government Organization and Employees,650580,1164895,0.0005041655138491,0.0002815704419711,Society,Government Structure
25,42,2021,277,Indians,The Public Health and Welfare,650580,8021457,0.0004257739248055,3.453237984071971e-05,Society,Society
45,49,2021,401,Railroads,Transportation,272090,1527632,0.0014737770590613,0.000262497774333,Economy,Economy
46,6,2021,102,Shipping,Domestic security,489984,378891,0.0002081700626959,0.0002692067111649,Economy,National Defense
43,16,2021,221,Public Lands,Conservation,604599,2333172,0.0003655315341242,9.472083498344744e-05,Economy,Society
43,48,2021,130,Public Lands,Territories and Insular Possessions,604599,365081,0.0002150185494848,0.0003560853618785,Economy,National Defense
1,44,2022,13,General Provisions,Public Printing and Documents,20269,191100,0.0006413735260743,6.802721088435374e-05,Government Structure,Government Structure
44,5,2022,181,Public Printing and Documents,Government Organization and Employees,191100,1267646,0.0009471480900052,0.0001427843420008,Government Structure,Government Structure
44,40,2022,85,Public Printing and Documents,"Public Buildings, Property, and Works",191100,239311,0.0004447933019361,0.0003551863474725,Government Structure,Economy
2,5,2022,526,The Congress,Government Organization and Employees,590589,1267646,0.0008906362969848,0.0004149423419471,Government Structure,Government Structure
2,40,2022,389,The Congress,"Public Buildings, Property, and Works",590589,239311,0.0006586644857929,0.0016254998725507,Government Structure,Economy
5,39,2022,91,Government Organization and Employees,Postal Service,1267646,124758,7.178660288440148e-05,0.0007294121419067,Government Structure,Economy
40,5,2022,115,"Public Buildings, Property, and Works",Government Organization and Employees,239311,1267646,0.0004805462348157,9.071933331545242e-05,Economy,Government Structure
3,5,2022,110,The President,Government Organization and Employees,71065,1267646,0.0015478787025962,8.677501447565014e-05,Government Structure,Government Structure
39,5,2022,118,Postal Service,Government Organization and Employees,124758,1267646,0.0009458311290658,9.308592461933378e-05,Economy,Government Structure
6,5,2022,200,Domestic security,Government Organization and Employees,413451,1267646,0.0004837332598058,0.000157772753592,National Defense,Government Structure
8,18,2022,162,Aliens and National and Citizenship,Crimes and Criminal Procedure,587682,889748,0.0002756592851235,0.0001820740254543,Society,Society
18,28,2022,356,Crimes and Criminal Procedure,Judiciary and Judicial Procedure,889748,637192,0.0004001132905047,0.0005587013019623,Society,Society
18,39,2022,87,Crimes and Criminal Procedure,Postal Service,889748,124758,9.778049515143612e-05,0.000697350069735,Society,Economy
10,5,2022,702,Armed Forces,Government Organization and Employees,3409584,1267646,0.0002058902200385,0.0005537823651082,National Defense,Government Structure
10,32,2022,143,Armed Forces,National Guard,3409584,54924,4.194060037822796e-05,0.0026035976986381,National Defense,National Defense
10,37,2022,422,Armed Forces,Pay and Allowances of the Uniformed Services,3409584,239254,0.0001237687647525,0.0017638158609678,National Defense,National Defense
10,38,2022,286,Armed Forces,Veterans Benefits,3409584,1286714,8.388120075645593e-05,0.0002222716159146,National Defense,National Defense
32,10,2022,84,National Guard,Armed Forces,54924,3409584,0.0015293860607384,2.4636436585812227e-05,National Defense,National Defense
37,10,2022,415,Pay and Allowances of the Uniformed Services,Armed Forces,239254,3409584,0.0017345582518996,0.0001217157283703,National Defense,National Defense
38,5,2022,434,Veterans Benefits,Government Organization and Employees,1286714,1267646,0.000337293291283,0.0003423668752948,National Defense,Government Structure
38,10,2022,445,Veterans Benefits,Armed Forces,1286714,3409584,0.0003458421995874,0.0001305144557224,National Defense,National Defense
11,28,2022,150,Bankruptcy,Judiciary and Judicial Procedure,351189,637192,0.0004271204394215,0.0002354078519504,Economy,Society
28,5,2022,468,Judiciary and Judicial Procedure,Government Organization and Employees,637192,1267646,0.0007344724980853,0.0003691882434054,Society,Government Structure
28,11,2022,339,Judiciary and Judicial Procedure,Bankruptcy,637192,351189,0.0005320217454079,0.0009652921930926,Society,Economy
28,19,2022,134,Judiciary and Judicial Procedure,Customs Duties,637192,1094294,0.0002102976810757,0.0001224533809012,Society,Economy
12,1,2022,86,Banks and Banking,General Provisions,1835191,20269,4.686160732043695e-05,0.0042429325571069,Economy,Government Structure
12,15,2022,524,Banks and Banking,Commerce and Trade,1835191,2293025,0.0002855288632082,0.000228519095954,Economy,Economy
12,42,2022,643,Banks and Banking,The Public Health and Welfare,1835191,8302275,0.0003503722500818,7.744865112273443e-05,Economy,Society
15,5,2022,1002,Commerce and Trade,Government Organization and Employees,2293025,1267646,0.0004369773552403,0.0007904414954963,Economy,Government Structure
15,12,2022,669,Commerce and Trade,Banks and Banking,2293025,1835191,0.0002917543419718,0.0003645397127601,Economy,Economy
15,13,2022,36,Commerce and Trade,Census,2293025,37234,1.569978521821611e-05,0.0009668582478379,Economy,Government Structure
15,17,2022,95,Commerce and Trade,Copyrights,2293025,246280,4.142998877029252e-05,0.0003857398083482,Economy,Society
15,35,2022,70,Commerce and Trade,Patents,2293025,143239,3.0527360146531325e-05,0.0004886937216819,Economy,Economy
42,1,2022,134,The Public Health and Welfare,General Provisions,8302275,20269,1.6140154355282138e-05,0.0066110809610735,Society,Government Structure
